-909, 1778, 288
-756, 1953, 474
-723, 1907, 811
-741, 1697, 1139
-703, 1358, 1589
-618, 1116, 1886
-555, 876, 1998
-438, 436, 1998
-293, -77, 1998
-144, -489, 1998
-63, -794, 1986
-63, -794, 1986
-8, -1179, 1995
70, -1532, 1998
154, -1437, 1818
296, -1305, 1611
368, -1261, 1367
294, -1093, 1248
172, -910, 1140
110, -733, 1043
57, -543, 972
4, -349, 925
-,-,-
-25, 381, 1939
-25, 381, 1939
-3, 237, 1998
75, -70, 1998
164, -448, 1998
184, -744, 1998
198, -984, 1998
104, -1125, 1998
-195, -1199, 1989
-455, -1316, 1865
-511, -1521, 1424
-448, -1628, 923
-361, -1602, 551
-281, -1574, 257
-187, -1497, 0
-213, -1350, -115
-297, -1149, -262
-400, -925, -293
-428, -756, -363
-438, -540, -341
-412, -236, -269
-407, 16, -375
-420, 257, -409
-363, 443, -356
-284, 537, -544
-315, 657, -630
-315, 657, -630
-379, 871, -349
-570, 1336, 60
-713, 1916, 370
-686, 1997, 396
-601, 1997, 633
-471, 1997, 877
-376, 1963, 1322
-244, 1691, 1670
-98, 1101, 1895
2, 323, 1998
66, -237, 1998
178, -730, 1998
178, -730, 1998
306, -1239, 1998
250, -1372, 1976
203, -1445, 1925
164, -1485, 1846
123, -1368, 1654
113, -1069, 1310
49, -730, 1074
29, -536, 941
-9, -392, 888
-,-,-
-66, -127, 1915
-75, -100, 1998
-143, -110, 1998
-210, -271, 1998
-258, -498, 1998
-258, -674, 1998
-301, -941, 1998
-364, -1306, 1986
-430, -1643, 1718
-385, -1915, 1139
-307, -1998, 761
-295, -1998, 514
-319, -1865, 239
-364, -1630, 54
-423, -1371, -13
-459, -1138, -96
-451, -901, -246
-445, -580, -454
-434, -136, -670
-427, 157, -817
-461, 329, -814
-448, 361, -798
-390, 246, -700
-346, 193, -619
-346, 193, -619
-357, 387, -541
-435, 659, -425
-516, 932, -195
-581, 1234, 179
-561, 1409, 442
-550, 1551, 703
-512, 1730, 977
-407, 1754, 1240
-290, 1558, 1447
-256, 1226, 1853
-204, 845, 1998
-186, 451, 1998
-133, -32, 1998
-63, -694, 1998
-17, -1271, 1998
-1, -1491, 1998
104, -1453, 1937
242, -1311, 1570
298, -1204, 1256
280, -1039, 1059
208, -820, 1020
158, -735, 1047
158, -735, 1047
-,-,-
21, -602, 1935
111, -976, 1998
121, -1246, 1998
-66, -1367, 1998
-295, -1302, 1998
-436, -1285, 1998
-511, -1324, 1780
-582, -1474, 1436
-670, -1649, 1149
-709, -1602, 628
-577, -1535, -3
-378, -1453, -383
-255, -1350, -572
-136, -1299, -666
-48, -1211, -766
-17, -1099, -793
-103, -829, -725
-293, -529, -597
-463, -131, -495
-530, 206, -510
-561, 403, -458
-609, 671, -396
-685, 1094, -333
-740, 1409, -396
-736, 1620, -297
-810, 1543, 93
-858, 1422, 505
-784, 1396, 790
-543, 1347, 969
-323, 1155, 1172
-178, 813, 1461
-178, 813, 1461
25, 508, 1861
195, 212, 1998
199, -231, 1998
